Date,Open,High,Low,Close,Adj Close,Volume
2020-07-06,186.000000,188.720001,184.139999,188.500000,172.090302,3171500
2020-07-07,187.369995,187.850006,185.250000,185.820007,169.643616,2399600
2020-07-08,185.500000,187.229996,184.750000,185.850006,169.671005,2776400
2020-07-09,186.220001,186.589996,182.619995,184.330002,168.283310,2333500
2020-07-10,183.779999,185.440002,183.009995,184.880005,168.785385,2714100
2020-07-13,185.600006,188.949997,184.710007,184.919998,168.821945,3221600
2020-07-14,185.089996,190.839996,184.729996,190.720001,174.117035,4138600
2020-07-15,193.899994,194.000000,189.880005,191.770004,175.075592,3735400
2020-07-16,191.119995,192.759995,190.149994,190.919998,174.299606,2111100
2020-07-17,191.339996,191.899994,190.130005,191.479996,174.810867,1972600
2020-07-20,190.899994,192.770004,190.369995,191.610001,174.929565,2157100
2020-07-21,192.330002,194.899994,192.000000,192.979996,176.180283,3505400
2020-07-22,193.210007,199.649994,193.050003,198.619995,181.329300,3484400
2020-07-23,198.460007,199.270004,196.009995,197.550003,180.352493,2702200
2020-07-24,196.889999,198.910004,195.729996,198.720001,181.420639,2199900
2020-07-27,199.039993,202.520004,198.710007,201.250000,183.730377,4541700
2020-07-28,198.600006,199.889999,195.500000,196.240005,179.156509,6051000
2020-07-29,196.300003,198.460007,195.710007,196.210007,179.129135,3342900
2020-07-30,195.000000,196.399994,192.919998,195.410004,178.398773,2705700
2020-07-31,194.149994,194.679993,191.639999,194.279999,177.367126,3194700
2020-08-03,194.330002,195.600006,193.589996,194.399994,177.476669,3143500
2020-08-04,194.949997,199.699997,194.339996,199.360001,182.004868,3699900
2020-08-05,200.000000,200.500000,197.910004,199.259995,181.913605,2259600
2020-08-06,198.779999,203.600006,198.369995,203.179993,185.492355,3158900
2020-08-07,203.360001,205.160004,203.289993,204.600006,186.788727,2980000
2020-08-10,204.350006,205.160004,202.539993,204.119995,186.350494,2783600
2020-08-11,205.000000,207.419998,204.250000,205.000000,187.153900,2478400
2020-08-12,206.860001,207.399994,205.380005,206.020004,188.085114,2167100
2020-08-13,205.960007,207.250000,205.350006,206.490005,188.514206,1795000
2020-08-14,205.949997,207.330002,205.199997,207.029999,189.007156,2060200
2020-08-17,206.940002,209.500000,206.850006,208.669998,190.504410,2619000
2020-08-18,209.259995,210.429993,207.229996,210.320007,192.010788,2921500
2020-08-19,210.220001,211.169998,208.639999,209.509995,191.271286,2711100
2020-08-20,208.119995,210.990005,208.100006,209.880005,191.609039,2084900
2020-08-21,209.960007,212.190002,209.259995,211.570007,193.151962,3484800
2020-08-24,212.259995,213.500000,210.929993,212.619995,194.110565,2463900
2020-08-25,213.960007,214.190002,212.220001,212.649994,194.137939,2302400
2020-08-26,212.089996,214.419998,211.600006,213.759995,195.151306,2316700
2020-08-27,214.339996,216.100006,212.100006,212.190002,193.717957,3226800
2020-08-28,212.820007,216.710007,211.770004,214.910004,196.201172,3212500
2020-08-31,213.520004,214.990005,212.809998,213.520004,196.072632,2900900
2020-09-01,210.839996,213.610001,210.580002,212.690002,195.310440,2926700
2020-09-02,213.250000,217.130005,212.690002,216.229996,198.561188,4092000
2020-09-03,218.110001,218.110001,211.899994,213.800003,196.329758,3126700
2020-09-04,215.289993,217.779999,210.759995,211.729996,194.428879,3828600
2020-09-08,211.179993,216.300003,211.059998,213.580002,196.127731,4107600
2020-09-09,215.000000,218.169998,214.440002,215.710007,198.083694,3213200
2020-09-10,215.720001,219.479996,215.720001,217.240005,199.488693,3325600
2020-09-11,217.690002,219.179993,216.279999,218.000000,200.186584,3616500
2020-09-14,219.720001,222.589996,219.339996,220.559998,202.537369,2543800
2020-09-15,221.759995,223.639999,221.399994,222.369995,204.199448,2640700
2020-09-16,222.169998,226.720001,221.300003,224.809998,206.440094,3463700
2020-09-17,223.699997,223.729996,220.500000,222.580002,204.392303,3376600
2020-09-18,221.619995,223.570007,220.130005,220.270004,202.271103,3861400
2020-09-21,217.139999,218.050003,213.399994,216.410004,198.726501,2831800
2020-09-22,216.429993,216.960007,214.550003,216.410004,198.726501,2475600
2020-09-23,217.669998,219.690002,214.240005,214.970001,197.404160,2777700
2020-09-24,214.750000,218.410004,213.589996,216.119995,198.460159,1727000
2020-09-25,215.300003,219.250000,213.649994,218.179993,200.351868,2196800
2020-09-28,220.000000,221.979996,219.020004,220.259995,202.261841,2111700
2020-09-29,220.419998,220.960007,218.479996,218.679993,200.810974,1731700
2020-09-30,218.869995,222.199997,218.410004,219.490005,201.554825,3034100
2020-10-01,221.589996,223.000000,217.789993,219.589996,201.646637,2443000
2020-10-02,217.509995,223.350006,217.100006,222.669998,204.474976,3833100
2020-10-05,224.860001,226.500000,224.009995,226.070007,207.597153,2913800
2020-10-06,226.830002,228.660004,223.600006,224.089996,205.778931,2453600
2020-10-07,225.580002,228.410004,225.130005,226.479996,207.973663,1972500
2020-10-08,226.089996,227.080002,224.289993,225.800003,207.349197,3195800
2020-10-09,226.940002,227.220001,223.119995,224.830002,206.458450,3237700
2020-10-12,224.809998,226.509995,223.119995,226.110001,207.633865,2412400
2020-10-13,225.699997,228.580002,224.929993,227.350006,208.772552,2098900
2020-10-14,228.410004,229.479996,227.350006,227.619995,209.020493,1862600
2020-10-15,226.149994,230.000000,225.589996,229.639999,210.875427,2177300
2020-10-16,229.770004,231.910004,229.149994,229.369995,210.627472,2162800
2020-10-19,229.550003,231.020004,225.169998,226.000000,207.532867,2009500
2020-10-20,226.740005,230.000000,226.429993,227.449997,208.864395,1883200
2020-10-21,227.229996,229.490005,227.210007,228.190002,209.543884,1518200
2020-10-22,227.759995,229.399994,226.880005,229.149994,210.425446,1961300
2020-10-23,230.410004,230.410004,227.800003,228.710007,210.021423,2278100
2020-10-26,226.779999,227.250000,220.970001,224.270004,205.944260,2537800
2020-10-27,224.470001,225.229996,222.720001,222.970001,204.750443,1801900
2020-10-28,218.389999,220.589996,214.460007,214.690002,197.147018,3272900
2020-10-29,214.690002,217.649994,213.070007,214.949997,197.385773,2477600
2020-10-30,213.600006,215.220001,209.910004,213.000000,195.595093,3450900
2020-11-02,215.880005,216.320007,210.789993,212.559998,195.191086,2983200
2020-11-03,215.589996,218.100006,213.949997,216.800003,199.084595,2615000
2020-11-04,215.000000,219.470001,213.300003,214.869995,197.312302,3360800
2020-11-05,216.070007,218.199997,214.679993,216.309998,198.634644,3622000
2020-11-06,216.000000,217.889999,214.250000,216.559998,198.864243,3916100
2020-11-09,226.789993,227.850006,207.169998,213.220001,195.797165,7981200
2020-11-10,215.750000,215.990005,211.339996,213.320007,195.888977,4255600
2020-11-11,214.809998,219.250000,214.300003,218.020004,200.204956,4126900
2020-11-12,217.559998,217.820007,210.880005,213.070007,195.659424,4253200
2020-11-13,213.759995,214.389999,212.339996,213.279999,195.852219,3072100
2020-11-16,215.500000,216.750000,213.630005,216.729996,199.020325,3702100
2020-11-17,215.600006,217.389999,214.020004,216.009995,198.359177,2443100
2020-11-18,216.100006,217.839996,215.410004,215.520004,197.909241,3095200
2020-11-19,214.839996,215.479996,213.330002,215.110001,197.532715,2840500
2020-11-20,214.389999,215.220001,213.630005,214.089996,196.596039,3932600
2020-11-23,215.139999,217.600006,214.649994,217.000000,199.268265,3010300
2020-11-24,219.009995,221.250000,218.250000,219.710007,201.756821,3870900
2020-11-25,219.979996,220.589996,217.919998,219.339996,201.417084,1889200
2020-11-27,219.020004,220.399994,217.660004,218.330002,200.489594,1394400
2020-11-30,216.460007,217.570007,214.429993,217.440002,200.859100,3413600
2020-12-01,218.880005,218.929993,215.529999,216.139999,199.658218,4224800
2020-12-02,214.000000,214.399994,209.130005,210.860001,194.780869,6223700
2020-12-03,210.940002,213.229996,210.559998,211.509995,195.381287,3732500
2020-12-04,211.600006,213.380005,210.100006,210.740005,194.670013,3151100
2020-12-07,208.529999,209.110001,206.190002,208.889999,192.961090,3826000
2020-12-08,206.550003,209.100006,206.410004,208.389999,192.499191,2709400
2020-12-09,209.490005,209.529999,207.330002,208.690002,192.776321,3010900
2020-12-10,208.500000,208.759995,207.070007,208.039993,192.175903,2956400
2020-12-11,207.470001,208.940002,206.729996,207.759995,191.917236,2770800
2020-12-14,210.729996,214.740005,210.210007,211.919998,195.760056,4745000
2020-12-15,213.220001,216.210007,212.740005,214.860001,198.475845,3798200
2020-12-16,214.880005,217.509995,213.660004,213.800003,197.496704,2682000
2020-12-17,215.389999,215.789993,213.529999,214.250000,197.912354,2558800
2020-12-18,215.149994,216.850006,213.820007,215.080002,198.679047,7929100
2020-12-21,210.619995,212.550003,208.009995,211.669998,195.529068,4342500
2020-12-22,211.199997,212.910004,210.369995,211.919998,195.760056,2772800
2020-12-23,212.300003,213.429993,211.789993,212.020004,195.852402,1658800
2020-12-24,212.119995,212.740005,211.139999,211.389999,195.270432,1047700
2020-12-28,212.990005,214.880005,212.190002,214.020004,197.699890,2550100
2020-12-29,214.639999,215.779999,212.449997,212.710007,196.489777,1665700
2020-12-30,212.960007,213.360001,211.279999,211.559998,195.427475,1855000
2020-12-31,211.250000,214.929993,210.779999,214.580002,198.217178,2610900
2021-01-04,214.490005,214.720001,208.220001,210.220001,194.189682,4055400
2021-01-05,210.179993,211.949997,209.619995,211.479996,195.353561,2576100
2021-01-06,211.300003,211.710007,209.029999,211.000000,194.910156,3083400
2021-01-07,213.220001,213.220001,210.559998,211.979996,195.815430,3142000
2021-01-08,212.899994,216.119995,212.229996,215.869995,199.408829,2639100
2021-01-11,215.089996,216.119995,213.119995,214.229996,197.893860,2545400
2021-01-12,213.690002,214.330002,210.940002,211.600006,195.464432,2952000
2021-01-13,210.910004,213.130005,210.899994,212.089996,195.917084,2069800
2021-01-14,212.100006,212.669998,208.000000,208.500000,192.600815,3666700
2021-01-15,207.970001,210.699997,207.419998,209.910004,193.903290,3593700
2021-01-19,210.679993,211.000000,207.880005,209.089996,193.145844,3331600
2021-01-20,210.149994,214.410004,209.630005,213.630005,197.339630,4077700
2021-01-21,214.059998,215.960007,213.320007,213.529999,197.247284,2674900
2021-01-22,212.509995,214.139999,211.169998,213.380005,197.108704,2196400
2021-01-25,212.220001,214.050003,210.559998,213.339996,197.071716,2615300
2021-01-26,212.509995,215.509995,212.169998,215.380005,198.956192,2907800
2021-01-27,212.389999,213.149994,207.000000,207.000000,191.215195,5464000
2021-01-28,208.630005,210.360001,205.130005,206.820007,191.048920,5401600
2021-01-29,205.110001,209.399994,203.110001,207.839996,191.991135,5203300
2021-02-01,208.479996,209.690002,206.600006,207.929993,192.074310,2812500
2021-02-02,208.089996,212.630005,207.649994,209.759995,193.764740,2786000
2021-02-03,208.350006,209.990005,207.929993,208.710007,192.794815,3020700
2021-02-04,210.000000,212.110001,208.669998,211.029999,194.937897,2777500
2021-02-05,212.589996,214.179993,212.009995,212.580002,196.369675,2600200
2021-02-08,212.529999,212.990005,209.960007,211.580002,195.445969,2696200
2021-02-09,212.070007,216.179993,211.770004,215.979996,199.510406,3047300
2021-02-10,216.880005,217.309998,213.809998,214.399994,198.050919,3161600
2021-02-11,214.539993,214.800003,212.399994,214.270004,197.930786,2583600
2021-02-12,214.000000,214.699997,212.990005,213.899994,197.589050,2781200
2021-02-16,214.369995,216.940002,213.830002,215.029999,198.632889,2892900
2021-02-17,213.960007,214.889999,212.630005,213.449997,197.173340,3280000
2021-02-18,213.289993,215.860001,212.649994,215.429993,199.002335,2191000
2021-02-19,215.289993,215.729996,211.970001,212.240005,196.055618,3181600
2021-02-22,211.500000,213.000000,209.690002,212.059998,195.889343,2910800
2021-02-23,214.500000,215.699997,210.429993,211.320007,195.205795,3243000
2021-02-24,210.839996,214.100006,210.419998,213.270004,197.007111,2887100
2021-02-25,212.699997,212.919998,209.740005,210.949997,194.863998,3131400
2021-02-26,210.750000,211.639999,206.139999,206.139999,191.592377,5334000
2021-03-01,207.350006,210.380005,207.350006,208.250000,193.553482,2827500
2021-03-02,208.000000,209.899994,206.190002,208.669998,193.943848,3016600
2021-03-03,207.520004,208.990005,205.610001,205.820007,191.294998,3488600
2021-03-04,206.160004,207.490005,202.729996,204.839996,190.384140,3926200
2021-03-05,205.750000,208.229996,202.960007,207.369995,192.735596,3608100
2021-03-08,207.699997,210.589996,207.139999,209.110001,194.352829,3157100
2021-03-09,210.630005,211.199997,208.279999,208.550003,193.832367,3646700
2021-03-10,208.720001,213.630005,208.240005,213.309998,198.256393,3447200
2021-03-11,214.699997,215.229996,211.490005,211.570007,196.639191,3618000
2021-03-12,212.039993,214.240005,211.419998,212.339996,197.354828,2818200
2021-03-15,213.649994,220.550003,213.500000,220.460007,204.901840,5479700
2021-03-16,219.580002,221.300003,217.160004,219.860001,204.344131,3583400
2021-03-17,224.559998,224.899994,220.009995,224.110001,208.294220,5240600
2021-03-18,223.679993,225.350006,221.410004,222.899994,207.169632,3254600
2021-03-19,222.759995,225.179993,221.000000,222.440002,206.742096,7719400
2021-03-22,223.389999,226.910004,222.649994,225.070007,209.186493,4220700
2021-03-23,223.960007,226.399994,223.750000,224.369995,208.535873,2794000
2021-03-24,225.320007,227.020004,224.039993,224.050003,208.238449,2442500
2021-03-25,225.149994,225.320007,222.440002,224.199997,208.377884,3249600
2021-03-26,224.199997,225.279999,222.419998,225.210007,209.316589,3263100
2021-03-29,224.830002,227.880005,224.300003,227.350006,211.305588,3621300
2021-03-30,226.130005,227.020004,224.220001,224.979996,209.102844,2419000
2021-03-31,224.009995,226.490005,224.000000,224.139999,208.322098,3564100
2021-04-01,224.669998,226.220001,223.279999,225.210007,209.316589,2441200
2021-04-05,226.600006,229.500000,226.190002,228.850006,212.699722,2866300
2021-04-06,229.710007,232.270004,228.720001,231.910004,215.543808,3230900
2021-04-07,231.679993,232.809998,231.240005,232.610001,216.194382,2551300
2021-04-08,232.610001,232.800003,229.199997,230.250000,214.000931,2772200
2021-04-09,230.190002,231.610001,228.869995,231.479996,215.144119,2728900
2021-04-12,231.479996,232.380005,230.490005,230.960007,214.660812,2292700
2021-04-13,230.440002,231.660004,229.690002,231.320007,214.995407,2570900
2021-04-14,231.220001,231.289993,229.589996,230.309998,214.056686,2129200
2021-04-15,229.809998,231.360001,229.199997,231.279999,214.958252,2063000
2021-04-16,233.649994,234.259995,232.309998,233.080002,216.631180,2694300
2021-04-19,233.119995,233.300003,230.830002,231.809998,215.450851,2254800
2021-04-20,231.240005,233.210007,231.080002,233.009995,216.566147,1885700
2021-04-21,233.300003,233.860001,231.850006,232.259995,215.869080,2065500
2021-04-22,232.830002,234.039993,231.940002,232.960007,216.519669,1839500
2021-04-23,233.789993,235.240005,233.100006,234.580002,218.025345,2137500
2021-04-26,234.779999,235.350006,231.910004,232.309998,215.915543,2490100
2021-04-27,232.570007,235.630005,232.410004,234.979996,218.397141,2623800
2021-04-28,235.199997,235.449997,232.259995,232.410004,216.008499,2777000
2021-04-29,233.990005,235.800003,232.619995,235.210007,218.610901,3146700
2021-04-30,234.000000,236.289993,233.869995,236.080002,219.419495,2640400
2021-05-03,237.990005,238.179993,235.380005,235.559998,218.936172,2458000
2021-05-04,234.630005,236.130005,233.240005,233.860001,217.356186,2529700
2021-05-05,234.119995,235.350006,231.559998,235.039993,218.452896,2070000
2021-05-06,235.539993,235.649994,233.169998,234.860001,218.285583,1832600
2021-05-07,235.000000,235.720001,233.990005,234.839996,218.267014,1406800
2021-05-10,235.100006,237.919998,235.100006,237.110001,220.376801,2031500
2021-05-11,237.740005,237.800003,232.199997,233.860001,217.356186,3028500
2021-05-12,232.110001,233.570007,227.570007,227.940002,211.853928,3198200
2021-05-13,228.000000,231.080002,227.880005,229.770004,213.554779,2819200
2021-05-14,230.710007,232.639999,230.470001,231.720001,215.367172,1943100
2021-05-17,230.809998,232.300003,230.250000,231.679993,215.330017,1630900
2021-05-18,231.889999,233.250000,231.649994,231.929993,215.562363,2913000
2021-05-19,230.229996,230.619995,228.179993,230.149994,213.908005,2967000
2021-05-20,230.720001,234.020004,230.559998,232.179993,215.794754,1890200
2021-05-21,232.419998,233.399994,230.309998,231.240005,214.921066,2601100
2021-05-24,231.520004,232.649994,231.020004,231.910004,215.543808,1823300
2021-05-25,232.169998,232.770004,230.710007,232.139999,215.757553,2681900
2021-05-26,233.789993,233.789993,232.160004,232.350006,215.952713,1564200
2021-05-27,233.009995,235.080002,232.399994,234.860001,218.285583,5242900
2021-05-28,234.130005,234.410004,232.449997,233.889999,218.584671,2853600
2021-06-01,235.979996,235.990005,232.740005,233.240005,217.977203,2574300
2021-06-02,233.970001,234.330002,232.809998,233.779999,218.481842,3172000
2021-06-03,232.570007,232.759995,230.149994,232.449997,217.238907,3249400
2021-06-04,233.440002,233.800003,232.070007,233.380005,218.108032,1615200
2021-06-07,234.000000,234.070007,231.160004,231.690002,216.528610,1877000
2021-06-08,231.500000,233.979996,231.339996,232.639999,217.416428,2106200
2021-06-09,232.979996,234.320007,231.449997,231.470001,216.322998,1982200
2021-06-10,232.050003,234.899994,231.929993,234.589996,219.238831,2534000
2021-06-11,235.000000,237.500000,234.710007,236.929993,221.425705,2654300
2021-06-14,237.179993,237.770004,234.809998,236.979996,221.472443,1836800
2021-06-15,237.529999,237.809998,235.660004,236.350006,220.883667,1948300
2021-06-16,237.210007,237.279999,233.779999,235.580002,220.164063,2951700
2021-06-17,235.080002,236.270004,233.279999,233.880005,218.575317,1895600
2021-06-18,231.470001,232.889999,228.820007,229.619995,214.594070,4408200
2021-06-21,230.630005,233.229996,229.470001,232.899994,217.659409,2193000
2021-06-22,233.490005,234.860001,232.429993,233.880005,218.575317,1758300
2021-06-23,233.300003,234.449997,232.699997,233.240005,217.977203,1701500
2021-06-24,234.100006,235.160004,232.740005,233.330002,218.061295,1839800
2021-06-25,232.740005,233.410004,232.339996,232.419998,217.210861,3000100
2021-06-28,232.669998,232.750000,230.009995,231.089996,215.967865,2901700
2021-06-29,231.529999,231.710007,230.050003,230.369995,215.294983,1932100
2021-06-30,230.919998,232.250000,230.600006,230.990005,215.874390,2450700
2021-07-01,231.410004,232.399994,230.750000,232.270004,217.070679,2210500
2021-07-02,233.080002,234.110001,232.440002,233.630005,218.341660,1851500
2021-07-06,233.660004,233.899994,231.000000,232.750000,217.519226,1762700
2021-07-07,231.919998,234.990005,231.720001,234.630005,219.276215,2069400
2021-07-08,232.949997,233.830002,231.940002,232.839996,217.603378,1932600
2021-07-09,234.070007,236.229996,233.059998,235.679993,220.257507,2560500
2021-07-12,234.589996,236.240005,234.500000,235.610001,220.192108,2158600
2021-07-13,235.660004,237.470001,235.199997,236.169998,220.715469,1884600
2021-07-14,237.029999,239.050003,236.639999,237.130005,221.612625,1993200
2021-07-15,236.589996,237.389999,234.919998,236.880005,221.378998,2165800
2021-07-16,237.789993,237.880005,234.380005,234.750000,219.388367,1680900
2021-07-19,232.509995,233.320007,226.419998,229.259995,214.257599,3774900
2021-07-20,230.649994,235.520004,230.210007,234.270004,218.939819,3275600
2021-07-21,235.979996,238.110001,235.220001,235.929993,220.491135,2146600
2021-07-22,235.649994,239.690002,235.160004,238.669998,223.051849,2538300
2021-07-23,240.130005,245.050003,239.600006,242.960007,227.061111,3996400
2021-07-26,242.000000,244.570007,241.600006,243.979996,228.014389,2638400
2021-07-27,244.169998,247.050003,244.059998,246.350006,230.229294,3135200
2021-07-28,242.500000,243.800003,239.350006,241.779999,225.958344,4948500
2021-07-29,243.320007,245.199997,242.979996,244.020004,228.051758,2572300
2021-07-30,243.850006,245.410004,242.210007,242.710007,226.827499,2336800
2021-08-02,244.240005,244.679993,239.690002,240.100006,224.388275,2693900
2021-08-03,239.559998,239.949997,235.250000,236.949997,221.444397,3300000
2021-08-04,236.449997,236.600006,233.050003,234.830002,219.463120,2240600
2021-08-05,235.740005,236.809998,234.339996,236.419998,220.949081,2230500
2021-08-06,236.679993,237.139999,235.669998,236.259995,220.799561,1558600
2021-08-09,235.789993,236.070007,234.029999,234.679993,219.322952,2093100
2021-08-10,235.100006,235.100006,233.240005,233.449997,218.173431,2027500
2021-08-11,234.190002,235.940002,233.750000,235.550003,220.136047,1969100
2021-08-12,236.000000,236.759995,235.050003,236.669998,221.182724,1490800
2021-08-13,236.789993,239.000000,236.270004,238.820007,223.192017,1699700
2021-08-16,239.000000,241.050003,238.559998,240.970001,225.201324,2175300
2021-08-17,240.350006,240.839996,238.210007,240.279999,224.556519,1652000
2021-08-18,239.440002,239.759995,237.779999,238.080002,222.500473,2215500
2021-08-19,236.679993,238.119995,236.070007,237.229996,221.706085,1455400
2021-08-20,236.960007,239.389999,236.320007,238.490005,222.883636,1989700
2021-08-23,239.460007,240.070007,237.990005,239.660004,223.977081,2086900
2021-08-24,240.389999,240.389999,238.320007,238.429993,222.827576,1687700
2021-08-25,237.929993,239.600006,237.839996,238.830002,223.201385,1668000
2021-08-26,238.789993,238.919998,235.919998,236.949997,221.444397,2008000
2021-08-27,237.429993,238.369995,236.369995,237.479996,221.939713,1784000
2021-08-30,237.339996,237.759995,235.860001,236.589996,221.107971,2245600
2021-08-31,235.750000,237.729996,234.669998,237.460007,223.137695,2938100
2021-09-01,237.880005,239.039993,237.210007,238.149994,223.786072,2197100
2021-09-02,239.199997,239.949997,238.380005,239.869995,225.402328,2140200
2021-09-03,238.389999,239.649994,237.509995,238.820007,224.415665,1339300
2021-09-07,238.610001,238.610001,235.949997,236.190002,221.944305,1820000
2021-09-08,236.800003,239.460007,236.000000,238.619995,224.227707,2718400
2021-09-09,238.419998,241.429993,237.770004,238.610001,224.218323,2992200
2021-09-10,240.320007,241.320007,239.039993,239.179993,224.753922,2035200
2021-09-13,240.830002,241.800003,239.839996,241.210007,226.661499,2294800
2021-09-14,241.729996,242.250000,239.500000,241.130005,226.586319,2013800
2021-09-15,240.470001,241.270004,238.179993,240.979996,226.445389,2507200
2021-09-16,240.289993,243.589996,239.949997,243.210007,228.540878,3410700
2021-09-17,243.839996,244.630005,241.880005,242.490005,227.864304,4756600
2021-09-20,239.880005,241.960007,236.639999,239.089996,224.669357,4549900
2021-09-21,240.000000,242.350006,239.399994,240.500000,225.994324,2008300
2021-09-22,241.800003,245.860001,241.470001,243.130005,228.465714,3361900
2021-09-23,243.740005,245.949997,243.529999,244.779999,230.016190,2941700
2021-09-24,246.639999,247.380005,245.240005,246.419998,231.557266,2508800
2021-09-27,246.000000,248.899994,245.279999,248.110001,233.145309,2463300
2021-09-28,247.289993,247.710007,242.910004,243.770004,229.067093,3007500
2021-09-29,244.380005,245.710007,243.149994,244.279999,229.546341,1719000
2021-09-30,244.770004,245.419998,240.820007,241.110001,226.567520,3136800
2021-10-01,243.070007,244.690002,240.250000,242.929993,228.277756,2076000
2021-10-04,242.059998,244.809998,241.860001,243.080002,228.418701,2236500
2021-10-05,243.970001,246.880005,243.009995,245.220001,230.429626,2463100
2021-10-06,244.559998,247.160004,243.020004,247.100006,232.196259,2107900
2021-10-07,248.000000,249.949997,247.679993,248.320007,233.342667,2423900
2021-10-08,249.250000,249.630005,247.110001,247.699997,232.760040,1687500
2021-10-11,248.100006,249.139999,246.449997,246.580002,231.707626,1504000
2021-10-12,247.729996,248.600006,244.179993,244.520004,229.771851,2346700
2021-10-13,243.270004,243.869995,239.899994,242.649994,228.014664,3214300
2021-10-14,242.880005,245.419998,242.039993,244.550003,229.800064,2512000
2021-10-15,245.240005,246.380005,241.990005,242.250000,227.638763,2564700
2021-10-18,242.419998,243.449997,241.130005,242.259995,227.648178,2484900
2021-10-19,243.220001,243.929993,241.529999,242.770004,228.127426,2071600
2021-10-20,240.399994,242.649994,239.289993,239.720001,225.261383,3040200
2021-10-21,240.169998,241.910004,239.309998,241.399994,226.840042,2702400
2021-10-22,240.710007,242.240005,238.000000,238.440002,224.058563,3283700
2021-10-25,239.229996,239.250000,236.500000,237.339996,223.024933,3178400
2021-10-26,237.470001,238.399994,236.139999,236.419998,222.160385,3066400
2021-10-27,241.050003,244.619995,238.850006,242.729996,228.089813,5249400
2021-10-28,243.399994,246.080002,242.529999,245.500000,230.692780,3448500
2021-10-29,243.000000,246.089996,242.470001,245.550003,230.739746,4329400
2021-11-01,245.800003,251.690002,245.339996,250.580002,235.466370,4456200
2021-11-02,251.759995,252.220001,248.160004,249.240005,234.207184,2624300
2021-11-03,247.990005,251.130005,247.910004,250.399994,235.297211,2399000
2021-11-04,251.119995,254.179993,250.199997,253.460007,238.172638,2711000
2021-11-05,254.690002,257.529999,254.619995,254.710007,239.347275,3224300
2021-11-08,254.779999,255.649994,251.929993,253.100006,237.834351,2471300
2021-11-09,252.910004,253.690002,250.449997,252.649994,237.411499,2258900
2021-11-10,250.809998,253.720001,250.809998,253.130005,237.862534,1794300
2021-11-11,253.330002,253.330002,249.259995,250.160004,235.071686,1640500
2021-11-12,250.149994,251.009995,248.889999,250.669998,235.550934,1625200
2021-11-15,250.669998,253.759995,250.669998,252.940002,237.684006,1709200
2021-11-16,253.500000,254.190002,252.380005,252.460007,237.232956,2195500
2021-11-17,252.410004,253.339996,250.520004,252.690002,237.449081,1412000
2021-11-18,253.160004,253.490005,251.080002,253.479996,238.191422,1751200
2021-11-19,253.289993,253.320007,250.229996,251.949997,236.753708,2743100
2021-11-22,252.669998,255.449997,252.210007,253.479996,238.191422,2438700
2021-11-23,254.809998,255.789993,253.050003,255.649994,240.230545,2770000
2021-11-24,254.500000,257.790009,254.050003,257.109985,241.602493,2642800
2021-11-26,252.509995,253.160004,248.270004,250.009995,234.930725,2573300
2021-11-29,251.850006,252.320007,249.830002,250.300003,235.203247,2084600
2021-11-30,247.380005,247.899994,243.949997,244.600006,231.121307,3836100
2021-12-01,245.759995,250.899994,244.110001,244.179993,230.724411,3275300
2021-12-02,245.660004,250.339996,245.000000,248.800003,235.089859,3290500
2021-12-03,250.320007,250.679993,247.570007,249.330002,235.590637,3229900
2021-12-06,252.399994,256.929993,252.369995,255.789993,241.694641,3616800
2021-12-07,256.950012,260.380005,256.450012,259.910004,245.587631,2596200
2021-12-08,260.000000,262.809998,259.089996,259.579987,245.275803,3453100
2021-12-09,259.500000,263.100006,258.359985,262.339996,247.883759,2955100
2021-12-10,263.880005,265.269989,262.429993,264.970001,250.368790,2529600
2021-12-13,264.220001,265.859985,262.399994,263.089996,248.592407,2878800
2021-12-14,263.000000,263.589996,261.750000,262.519989,248.053772,3695500
2021-12-15,262.160004,265.670013,261.410004,264.519989,249.943604,2641800
2021-12-16,265.559998,266.890015,264.089996,265.549988,250.916840,2347700
2021-12-17,264.000000,264.850006,260.880005,261.700012,247.278992,5943200
2021-12-20,259.630005,261.959991,258.429993,261.730011,247.307343,2824500
2021-12-21,264.290009,266.480011,263.420013,264.390015,249.820801,2851800
2021-12-22,264.320007,265.440002,264.070007,264.940002,250.340424,1795100
2021-12-23,265.920013,267.369995,265.450012,265.950012,251.294815,1509800
2021-12-27,266.470001,268.260010,266.000000,268.239990,253.458603,1485500
2021-12-28,267.579987,269.220001,267.250000,267.880005,253.118454,1304000
2021-12-29,268.450012,269.720001,267.950012,268.489990,253.694778,1318500
2021-12-30,269.000000,269.260010,266.700012,267.209991,252.485367,1714600
2021-12-31,268.000000,269.119995,267.209991,268.070007,253.297974,1519200
2022-01-03,269.489990,270.730011,265.559998,268.579987,253.779861,2750600
2022-01-04,269.500000,271.149994,268.269989,268.510010,253.713776,2506000
2022-01-05,269.299988,270.279999,266.899994,267.190002,252.466446,2473000
2022-01-06,268.119995,270.760010,267.799988,269.690002,254.828674,2908400
2022-01-07,268.559998,270.170013,267.000000,267.059998,252.343628,2209100
2022-01-10,266.709991,266.720001,262.010010,264.410004,249.839691,3122400
2022-01-11,263.489990,263.950012,260.320007,262.119995,247.675842,3206200
2022-01-12,263.369995,263.950012,260.279999,260.920013,246.541992,3044000
2022-01-13,261.410004,263.850006,260.589996,261.410004,247.005005,2371300
2022-01-14,261.140015,261.239990,257.160004,257.709991,243.508865,3460100
